;mean;max;min
5;0.9891506800419165;1.0000990730923511;0.9621824571807206
10;0.9791129775892153;1.0003042087111913;0.9294923017531243
15;0.9740090506756408;1.0003149396898496;0.9307333095871901
20;0.9730193583577251;1.0003401894657453;0.9215455783318403
25;0.9647145256094615;0.999626764284434;0.9099630125066132
30;0.9611964568256854;0.999259575563203;0.9173939972667187
35;0.9466408489302414;1.0002609815449532;0.8993573611442556
40;0.9223041505612869;0.9992994393792327;0.902696810717268
45;0.9090482052092034;1.000121155849315;0.8656220837866374
